Unnamed: 0	article_id	article_auteur	article_détail	article_titre	revue_annee	revue_numero	article_page	Unnamed: 8
4.0	AHMC-20-22	Robineau		Le traitement de la lèpre dans les léproseries d'Ébolowa (Yedjang - Ngalan) au Cameroun.	1922	20	22	
5.0	AHMC-20-37	E. Tournier		Le traitement du pian par les injections sous-cutanées de novarsénobenzol.	1922	20	37	
6.0	AHMC-20-40	Coliboeuf		Notes sur l'origine et l'évolution d'une épidémie de méningite cérébro-spinale dans le territoire militaire du Niger.	1922	20	40	
7.0	AHMC-20-43	Garnier ;Gaide ;Thiroux ;C. Mathis ;Carayon ;Guérin;Henric;Pichon;Dupuy-Fromy;Allard;Dhoste ;	II. - Colonies françaises de l'Asie-III. - Colonies françaises d'Amérique-IV. - Colonies françaises de l'Océanie	L'épidémie d'influenza de 1918-1919 dans les colonies françaises.	1922	20	43	
10.0	AHMC-20-74	Huot		Rapport sur le fonctionnement des services sanitaires et médicaux de l'Indochine pendant l'année 1920.	1922	20	74	
11.0	AHMC-20-87	Gautier		La rage au Dahomey extrait du rapport mensuel (novembre 1921) de la colonie du Dahomey.	1922	20	87	
12.0	AHMC-20-89	Jaulin du Seutre		Documents cliniques. Chancre de la conjonctive palpébrale.	1922	20	89	
13.0	AHMC-20-91	Laigret		Anus inguinal contre nature consécutif à des manoeuvres fétichistes pratiquées sur un étranglement herniaire.	1922	20	91	
25.0	AHMC-20-125	Allain ; Augagneur 		Organisation de la lutte antivénérienne à Madagascar.	1922	20	125	
35.0	AHMC-20-151	A. Sicé		La trypanosomiase humaine au Gabon. Organisation du laboratoire et de la station de traitement des trypanosomés de Libreville.	1922	20	151	
36.0	AHMC-20-158	Noël		"Tache bleue congénitale, dite ""Mongolique"", chez les nègres africains."	1922	20	158	
37.0	AHMC-20-161	Lasnet		Note au sujet de la valeur physique des contingents indigènes de l'armée du Rhin.	1922	20	161	
38.0	AHMC-20-176	E. W. Suldey 		Une épidémie de béribéri au Gabon. Considérations cliniques, thérapeutiques et prophylactiques.	1922	20	176	
39.0	AHMC-20-185	Ferré		Note au sujet de la décomposition de l'eau de javel aux colonies.	1922	20	185	
40.0	AHMC-20-188	Chapeyrou		Considérations générales sur la climatologie, l'hygiène et la pathologie de la région de Fort-Lamy.	1922	20	188	
41.0	AHMC-20-194	Boyé	I Secteur n° 1, du Haut-Chari (centre à Dekoa)	Fonctionnement technique des secteurs de prophylaxie de la maladie du sommeil dans l'Afrique équatoriale française pendant l'année 1921.	1922	20	194	
51.0	AHMC-20-216	Gaide		Considérations générales sur le fonctionnement de l'assistance médicale indigène et du service de l'hygiène et de la prophylaxie en Annam de 1910 à 1920. Progrès réalisés pendant cette période.	1922	20	216	
52.0	AHMC-20-225	Marque ;Raynaud ;Sallet		Le massif de Bà-Na, station d'altitude pour le centre-Annam.	1922	20	225	
53.0	AHMC-20-228	Boyé		La rage canine au Moyen-Congo.	1922	20	228	
54.0	AHMC-20-231	Cozanet		Documents cliniques. Observation d'un cas de mort subite consécutive à une hépatite suppurée.	1922	20	231	
76.0	AHMC-20-273	Lasnet	I Fréquence et évolution de la tuberculose	Notes concernant l'état sanitaire des divers contingents, européens et indigènes, de l'armée du Rhin.	1922	20	273	
78.0	AHMC-20-290	Talbot		L'institut ophtalmologique Albert-Sarraut à Hué, en 1921.	1922	20	290	
79.0	AHMC-20-301	E. Vallet		Épidémie de diphtérie à Yunnanfou (1921).	1922	20	301	
80.0	AHMC-20-308	Allain		La seconde épidémie de peste de Tananarive (Novembre 1921-Février 1922).	1922	20	308	
81.0	AHMC-20-309	Allain	Formes de la maladie-Peste pulmonaire-Mortalité,guérisons, Topographie de l'épidémie. Relation entre les cas de peste humaine et les cas de peste marine-Épidémies de maisons, de familles. Influence de l'âge et du sexe-Influences météorologiques. Influence du genre de vie-Mesures de défense sanitaire. Mesures permanentes-Mesures semi-permanentes. Mesures temporaires-Circulation des voyageurs et des marchandises. Communiqué. Cas isolés de peste à Tamatave	La seconde épidémie de peste de Tananarive (Novembre 1921-Février 1922).	1922	20	309	
93.0	AHMC-20-334	Boyé		L'emploi du sérum anti-venimeux de calmette dans le traitement de l'hémoglobinurie de la fièvre bilieuse hémoglobinurique.	1922	20	334	
94.0	AHMC-20-341	A. Cheyssial		Expérimentation de la méthode de d'Hérelle en Guinée Française pour la destruction des acridiens.	1922	20	341	
95.0	AHMC-20-347	Gautier		Considérations générales sur la morbidité et la mortalité des européens et des indigènes au Dahomey, pendant l'année 1921 (Extrait du rapport annuel).	1922	20	347	
96.0	AHMC-20-361	Huot	Gabon	Valeur physique du recrutement indigène dans les colonies du Gabon, du Moyen-Congo, de l'Oubangui-Chari et dans les territoires du Tchad.	1922	20	361	
101.0	AHMC-20-385	Dupuy		Documents cliniques. Accidents consécutifs à des injections intraveineuses de novarsénobenzol.	1922	20	385	
0.0	AHMC-21-5	Huot	I Historique	La prophylaxie de la maladie du sommeil dans la région de Doumé (territoires du Cameroun), octobre 1920 - juin 1922.	1923	21	5	
6.0	AHMC-21-42	Houillon;Bauvallet		Rapport sur l'épidémie de fièvre jaune à Grand-Bassam (18 août au 8 septembre 1922).	1923	21	42	
7.0	AHMC-21-52	Léon Collin		Rapport sur le trachome à Madagascar.	1923	21	52	
8.0	AHMC-21-61	Audibert		Les maladies endémo-épidémiques observées en Indochine pendant l'année 1921 (extrait du rapport annuel).	1923	21	61	
9.0	AHMC-21-75	Robineau		L'administration du néosalvarsan chez les enfants par la voie rectale.	1923	21	75	
10.0	AHMC-21-77	Judet de la Combe		Note sur la fièvre typhoïde et la vaccination antityphoïdique chez les tirailleurs sénégalais en Algérie.	1923	21	77	
11.0	AHMC-21-81	Bernard (Noël)		Rapport sur le fonctionnement des divers services de l'Institut Pasteur de Saigon en 1921 (extraits).	1923	21	81	
12.0	AHMC-21-92	Gilbert-Desvallons		Document cliniques. Accidents suivis de mort, consécutifs à des injections intraveineuses de novarsénobenzol.	1923	21	92	
13.0	AHMC-21-94			Variétés. Luchon, station sulfureuse de moyenne montagne pour coloniaux	1923	21	94	
14.0	AHMC-21-96			Premier congrès de médecine tropicale de l'Afrique occidentale	1923	21	96	
32.0	AHMC-21-133	R. Le Dentu	I État sanitaire général des indigènes	L'état sanitaire de la population indigène et le fonctionnement du service de l'assistance médicale dans la colonie de la Haute-Volta pendant l'année 1922.	1923	21	133	
37.0	AHMC-21-153	Mathis		Considérations générales sur la morbidité et la mortalité au Cambodge pendant l'année 1921.	1923	21	153	
38.0	AHMC-21-163	N. -L. Huot 		Rôle capital des conditions d'existence de l'indigène de la forêt équatoriale et, en premier lieu, du facteur alimentaire, dans les variations de gravité de l'endémie trypanique.	1923	21	163	
39.0	AHMC-21-167	Georges Lambert		Sur l'équilibre manganèse-caféine dans le théier.	1923	21	167	
40.0	AHMC-21-170	Pierrat		La lutte contre la syphilis sur le territoire de Kouang-Tchéou-Wan.	1923	21	170	
41.0	AHMC-21-173	Allain ; Augagneur 		La lutte antivénérienne à Madagascar pendant l'année 1922.	1923	21	173	
42.0	AHMC-21-174	Meslin		Considérations générales sur la morbidité et la mortalité en Annam pendant l'année 1921.	1923	21	174	
43.0	AHMC-21-182	Georgelin		Note au sujet de deux cas de pseudo-myiase rampante creeping disease-myiase linéaire, larbisch du Sénégal.	1923	21	182	
44.0	AHMC-21-186	Cachin	I Marche générale de l'épidémie de peste- II Étude clinique	La peste dans la province de Tananarive en 1922 et 1923(1).	1923	21	186	
48.0	AHMC-21-204	Millous		Erythèmes au cours du choléra. Par M. Dong-Ngoc-Dieu. Et	1923	21	204	
49.0	AHMC-21-209	Georgelin		Maladies endémiques et endémo-épidémiques constatées au Gabon pendant l'année 1921-1922.	1923	21	209	
50.0	AHMC-21-215			Utilisation des comprimés de quinine aux colonies	1923	21	215	C’est une note qui fait rapport un fait rapporté à la BSPE par un  médecine des troupes coloniales : indique bien que les médecins s’adresent parfois d’abord à la BSPE avant de paraître, parfois indirectement dans les AHMC ! 
51.0	AHMC-21-216	Gascougnolle		Clinique d'Outre-Mer. Un cas d'occlusion intestinale consécutif à une hernie étranglée sans contenu intestinal ni épiploïque.	1923	21	216	
57.0	AHMC-21-228	Abbatucci		Variétés. Congrès international de médecine et de pharmacie militaires	1923	21	228	
58.0	AHMC-21-229			Société de médecine et d'hygiène coloniale de Marseille	1923	21	229	Annonce la création de la Société de médecine et d’hygiène coloniale à Marseille. Qui « se propose d’étudier toutes les questions ayant trait à l’assainissement des colonies »
59.0	AHMC-21-231	Casabianca		Le suicide chez la femme chinoise.	1923	21	231	
60.0	AHMC-21-232	Abbatucci		Les sels de bismuth dans la syphilis	1923	21	232	
75.0	AHMC-21-257	Baujean	Introduction et généralités-Morbidité. Mortalité- Alastrim et vaccination	L'Alastrim. Épidémie observée en 1922-1923 à la Martinique. Par M. le Dr Arnould et	1923	21	257	
85.0	AHMC-21-282	Bouffard		Le Paludisme en Émyrne. Étude prophylactique et thérapeutique.	1923	21	282	
91.0	AHMC-21-323	Clouard	Tenue sanitaire des éléments indigènes dans les corps actifs- Étude comparative de la morbidité entre les différentes races-Importance et causes du déchet fourni par les éléments indigènes  - Coefficient d'usure des différentes races	Note au sujet de l'état sanitaire des contingents indigènes du corps d'armée colonial pendant l'année 1922.	1923	21	323	
94.0	AHMC-21-338	Normet		Les traitements pratiques. La dysenterie amibienne.	1923	21	338	
95.0	AHMC-21-345	Mouillac ;Tardieu ;Esserteau ;Casabianca	Poste consulaire de Yunnanfou.-Mongtseu-Hoi-How-Canton	Le service médical dans les postes consulaires de Chine en 1921. 	1923	21	345	
99.0	AHMC-21-356	Chatenay		Documents cliniques. Note sur un cas de mort survenue à la suite d'une injection de 914.	1923	21	356	
100.0	AHMC-21-358	Duga		Un kyste sous-hépatique dû à fasciola hepatica.	1923	21	358	
101.0	AHMC-21-360	Duga		Documents cliniques. Un curieux cas de dépigmentation généralisée chez un indigène de Tshamba circonscription de Garoua (Cameroun).	1923	21	360	
0.0	AHMC-22-5	Heckenro;Marcel Léger;Nigue ;	Compte rendu général du congrès-Les maladies de l'Ouest-Africain.Maladie du sommeil. Trypanosomiases animales. Fièvre récurrente- III. Résumé des communications ayant trait à l'étiologie et à la thérapeutique des principales maladies observées en Afrique Occidentale.	L'Afrique occidentale française au congrès de médecine tropicale de Saint-Paul-de-Loanda (Juillet 1923). I. Organisation générale du congrès de Saint-Paul-de-Loanda et propositions en vue de la préparation du congrès de Dakar (1927).	1924	22	5	
22.0	AHMC-22-77	Guillet		Fièvre récurrente à Tiques à Brazzaville.	1924	22	77	
23.0	AHMC-22-81	Néel		Côte française des Somalis. Considérations générales concernant la morbidité et la mortalité au cours de l'année 1923.	1924	22	81	
24.0	AHMC-22-90	Augagneur		Une épidémie de peste pulmonaire à Tananarive, en octobre 1923.	1924	22	90	
25.0	AHMC-22-100	Henric		Au Togo. Le Pays. L'organisation et le fonctionnement du service de santé, du service de l'assistance et de l'hygiène.	1924	22	100	
26.0	AHMC-22-113	les éthers éthyliques de l'huile de chaulmoogra		Au Togo. Le pays. L'organisation et le fonctionnement du service de santé, du service de l'assistance et de l'hygiène. Par M. le Dr Henric. Réponses de quelques colonies au référendum concernant le traitement de la lèpre	1924	22	113	
37.0	AHMC-22-165	Jarland	Fonderies locales. - Fonderie officielle. - Loi du pays- Administration et finances. Défense et sécurité publiques.-Instruction publique. Oeuvres d'assistance-Industries locales. Professions. Moeurs et coutumes-Pagodes et édifices publics	Au pays de l'étain Kokiu (Yunnan).	1924	22	165	
47.0	AHMC-22-198	Gautier		La fièvre jaune au Dahomey en avril et mai 1924.	1924	22	198	
48.0	AHMC-22-205	Genevray		Vaccine et vaccination en Nouvelle-Calédonie.	1924	22	205	
49.0	AHMC-22-211	Allain		La luttre anti-vénérienne à Madagascar pendant l'année 1923.	1924	22	211	
50.0	AHMC-22-215	Espinasse		Le service de santé en Mauritanie pendant l'année 1923.	1924	22	215	
51.0	AHMC-22-224	Letonturier ;Jamot ; de Marqueissac 		Essai du tryparsamide dans la trypanosomiase humaine à trypanosoma gambiense.	1924	22	224	
52.0	AHMC-22-240	Collin		De la fixation du globe en chirurgie oculaire.	1924	22	240	
53.0	AHMC-22-243			Comité de l'office international d'hygiène publique	1924	22	243	
54.0	AHMC-22-247			Notice complémentaire sur la prophylaxie de la maladie du sommeil	1924	22	247	
64.0	AHMC-22-277			IIIe congrès international de médecine et de pharmacie militaires	1924	22	277	
68.0	AHMC-22-305	A. F. Legendre	Préambule- civilisation jaune-Il n’y a pas de type racial chinois – métis divers : caractéristiques	Il n'y a pas de race jaune.	1924	22	305	
69.0	AHMC-22-308			Il n'y a pas de race jaune, de civilisation jaune	1924	22	308	
72.0	AHMC-22-338	Cazanove. A	- Partie descriptive	Compte rendu des travaux du congrès des médecins aliénistes et neurologistes de France et des pays de langue française tenu à Bruxelles (1er au 8 août 1924).	1924	22	338	
77.0	AHMC-22-365	Seguin		Prophylaxie et traitement du paludisme. L'enseignement d'un séjour au Soudan.	1924	22	365	
78.0	AHMC-22-377	Émily	Tenue sanitaire des éléments indigènes. A. - Morbidité-Mortalité- Étude comparative de la morbidité entre les différentes races indigènes	Note au sujet de l'état sanitaire des contingents indigènes du corps d'armée colonial pendant l'année 1923.	1924	22	377	
81.0	AHMC-22-396	Letonturier	Extraits	Rapport sur le fonctionnement du service de santé au Cameroun pendant l'année 1923.	1924	22	396	
82.0	AHMC-22-408	Pierre Millous ; Dong-Ngoc-Dieu 		Ulcères de la cornée et uncinariose.	1924	22	408	
83.0	AHMC-22-412	J. Legendre 		Les épingles pour la vaccination antivariolique en série.	1924	22	412	
84.0	AHMC-22-414	Blanchard ; Laigret		"Documents cliniques. Deux cas de ""Larbisch"" observés sur des européens à Brazzaville."	1924	22	414	
85.0	AHMC-22-415	Toubert		Sur un cas d'éruption polymorphe consécutive aux morsures d'hirudinées, à Lai-Châu (Tonkin).	1924	22	415	
86.0	AHMC-22-419	F. Clément 		Documents cliniques. Neuf observations cliniques d'anesthésie générale par le chloral intra-veineux à Saint-Laurent-du-Maroni.	1924	22	419	
0.0	AHMC-23-5	E. Rosé	Définition du Nuoc-mam- 2° Fabrication du Nuoc-mam. - Composition chimique et méthodes d'analyse-  Bibliographie	I. Travaux originaux. Étude sur la fabrication et la composition chimique du Nuoc-mam.	1925	23	5	
	AHMC-23-20	L. Collin		La sparganose oculaire en Annam	1925	23	20	
4.0	AHMC-23-33	Couvy	Lutte contre le rat- B. Protection contre la contagion interhumaine. C. Immunisation par le sérum ou le vaccin	Organisation de la lutte contre la peste dans la commune de Tananarive(1).	1925	23	33	
8.0	AHMC-23-49	Zéganadane André ; P. Noël 		La puberté chez les Hindoues.	1925	23	49	
9.0	AHMC-23-54	Jarland		L'opium au Yunnan, ses conséquences sociales.	1925	23	54	
10.0	AHMC-23-66	P. Gouzien		I. Travaux originaux. Faits épidémiologiques en Afrique occidentale française et accords sanitaires particuliers(1).	1925	23	66	
11.0	AHMC-23-81	Marcel Leger	France africaine II. France asiatique. III France océanienne IV. France américaine	L'ankylostomiase dans les colonies françaises.	1925	23	81	
17.0	AHMC-23-102	Blanchard;A. Keruzoré		I. Travaux originaux. Remarque sur le formiate de quinine employé en injection.	1925	23	102	
18.0	AHMC-23-104	Noël		Prophylaxie de la lèpre dans les établissements français dans l'Inde.	1925	23	104	
19.0	AHMC-23-115	Baujean		Prophylaxie et traitement de la lèpre à la Martinique.	1925	23	115	
	AHMC-23-123	Abbatucci		L’école de médecine de Pondichéry	1925	23	123	
21.0	AHMC-23-126	Bouffard		II. Documents cliniques et thérapeutiques. Un cas de mort survenue à la suite d'une piqûre par un serpent venimeux.	1925	23	126	
22.0	AHMC-23-128	Kervrann		II. Documents cliniques et thérapeutiques. Traitement de l'ulcère tropical par l'émétique.	1925	23	128	
23.0	AHMC-23-131	Laigret		II. Documents cliniques et thérapeutiques. Premiers résultats du traitement de la maladie du sommeil par le tryparsamide à l'institut Pasteur de Brazzaville. Par M. le Dr Blanchard et	1925	23	131	
24.0	AHMC-23-135	Bouffard		II. Documents cliniques et thérapeutiques. Posologie du stovarsol chez les enfants.	1925	23	135	
46.0	AHMC-23-201	L. Alexis ; B. Menaut 		I. Travaux originaux. Recherches sur le traitement de la lèpre par le Krabao.	1925	23	201	
51.0	AHMC-23-227	Audibert		I. Travaux originaux. La prophylaxie et le traitement de la lèpre en Indochine.	1925	23	227	
52.0	AHMC-23-238	Couvy	I Organisation générale	I. Travaux originaux. Le fonctionnement du service de défense contre le paludisme à Madagascar (1923-1924).	1925	23	238	
55.0	AHMC-23-265	Marcel Leger		I. Travaux originaux. Le paludisme au Sénégal et en particulier à Dakar ; ses origines, les remèdes possibles.	1925	23	265	
