article_id,article_auteur,article_titre,article_page,revue_annee,revue_numero
BSPE-8-57,ROUSSEAU (P.),Sur la transmission de la lèpre.,57,1915,8
BSPE-8-58,LAVERAN (Alphonse),Nouvelle contribution à l’étude du Toxoplasma gondii.,58,1915,8
BSPE-8-63,"DI CRISTINA (G.), CARONIA (G.)",Sulla terapia della leishmaniosi interna.,63,1915,8
BSPE-8-66,VIALATTE (CH.),Rapport sur le fonctionnement du laboratoire de microscopie de Béni-Abbès en 1914.,66,1915,8
BSPE-8-70,VIALATTE (CH.),Au sujet d’un trypanosome du chien observé dans le Sahara oranais.,70,1915,8
BSPE-8-73,"SERGENT (EDM.), LHÉRITIER (A.), LANDES (L.)",Absence d’immunité héréditaire à l’égard du Trypanosoma soudanense chez un chevreau né dune chèvre immunisée envers ce trypanosome. ,73,1915,8
BSPE-8-74,AUBERT (P.),Essais de traitement de la trypanosonmiase humaine avec un dérivé O1 du diaminoarsénobenzène.,74,1915,8
BSPE-8-77,ROUBAUD (É.),"Hématophagie larvaire et affinités parasitaires d’une mouche calliphorine, Phormia sordida Meig., parasite des jeunes oiseaux.",77,1915,8
BSPE-8-80,DELANOË (P.),Au sujet des trypanosomes de type T. lewisi Kent rencontrés chez des muridés dans la région de Bouaké (Côte d’Ivoire).,80,1915,8
BSPE-8-89,CAZALBOU (L.),Au sujet des travaux de MM. L. NÈGRE et A. BOQUET sur le parasite de la lymphangite épizootique du cheval.,89,1915,8
BSPE-8-90,ESCOMEL (E.),Sur la blastomycose humaine au Pérou et en Bolivie.,90,1915,8
BSPE-8-92,"LAFONT (A.) LECOMTE (A.), HECKENROTH (F.)","Une observation de méningite cérébro-spinale à Dakar, causée par bacille de Yersin.",92,1915,8
BSPE-8-96,DUJARDIN-BEAUMETZ (E.) & SALIMBENI (A.T.),"Une observation de méningite cérébro-spinale à Dakar, causée par bacille de Yersin. (Discussion). ",96,1915,8
BSPE-8-98,POTTEVIN (H.),"Instructions pour le prélèvement, l’envoi et l’examen des fèces en vue de la recherche du vibrion cholérique.",98,1915,8
BSPE-8-103,CARINI (A.),Corps de Graham-Smith dans les hématies du Mus decumanus.,103,1915,8
BSPE-8-104,LAVERAN (Alphonse),Des Lacertiens peuvent-ils être infectés par des Leishmania.,104,1915,8
BSPE-8-109,"FRANCHINI (G.), MANTOVANI (M.)",Infection expérimentale du rat et de la souris par Herpetomonas muscae-domesticae. ,109,1915,8
BSPE-8-112,LANFRANCHI (Alessandro),"L’oftalmo e l’intrapalpebroreazzione nella dia- gnosi e nella differenziazione di alcune tripanoso- miasi, avec résumé français.",112,1915,8
BSPE-8-115,VELU (H.),"La maladie de Fez, trypanosomiase des chevaux du Maroc.",115,1915,8
BSPE-8-117,"RAILLIET (A.), HENRY (A.), BAUCHE (J.)",Sur les helminthes de l’éléphant d’Asie.,117,1915,8
BSPE-8-119,RINGENBACH (J.),L’opothérapie rénale dans la fièvre bilieuse hémo-globinurique avec anurie.,119,1915,8
BSPE-8-121,"ANFREVILLE (Leon, d’)",L’hygiène au Maroc.,121,1915,8
BSPE-8-124,"RINGENBACH (J.), GUYOMARC’H",La lèpre et le pian dans les territoires parcourus par la section française de la Mission de délimitation Afrique équatoriale française-Cameroun en 1912- 1913.,124,1915,8
BSPE-8-130,ROUBAUD (É.),Les zones à tsé-tsé de la Petite-Côte et du Bas Saloum (Sénégal).,130,1915,8
BSPE-8-138,OUZILLEAU (F.),Rapport d’ensemble sur la maladie du sommeil dans le Bas-M’Bomou (1912-1913).,138,1915,8
BSPE-8-160,NICOLLE (CHARLES),Quelques points concernant le typhus exanthématique.,160,1915,8
BSPE-8-162,"LAFONT (A.), HECKENROTH (F.)",Un cas de leishmaniose canine à Dakar.,162,1915,8
BSPE-8-165,"CARINI (A.), MACIEL (J.)",Sur une hémogrégarine et un trypanosome d’un Muridé (Akodon fuliginosus).,165,1915,8
BSPE-8-169,AUBERT (P.),Essais de traitement de la trypanosomiase humaine par les dérivés du diamino-arsénobenzène O1 et OK1.,169,1915,8
BSPE-8-173,"RAILLIET (A.), HENRY (A.)",Sur un cénure de la gerbille à pieds velus.,173,1915,8
BSPE-8-178,OUZILLEAU (F.),Rapport d’ensemble sur la maladie du sommeil dans le Bas-M’Bomou (1912-1913).,178,1915,8
BSPE-8-199,"RINGENBACH (J.), GUYOMARC’H",Notes de géographie médicale de la section française de la mission de délimitation afrique équa- toriale française – cameroun en 1912-1913. Variole.  Paludisme. Maladies vénériennes.,199,1915,8
BSPE-8-208,NOC (F.),Parasitisme intestinal en Cochinchine. Contribution à l’étude des dysenteries indo-chinoises. ,208,1915,8
BSPE-8-217,LAVERAN (Alphonse),Parasitisme intestinal en Cochinchine. Contribution à l’étude des dysenteries indo-chinoises. (Discussion).,217,1915,8
BSPE-8-218,LA CAVA (F.),Sopra un caso autoctono di beriberi nell’Italia meridionale.,218,1915,8
BSPE-8-229,FRANÇA (C.),Quelques observations sur le genre Leucocytozoon.,229,1915,8
BSPE-8-240,LAVERAN (Alphonse),Quelques observations sur le genre Leucocytozoon. (Discussion).,240,1915,8
BSPE-8-241,MESNIL (F.),Sur la position systématique des Hémosporidies.,241,1915,8
BSPE-8-245,BERTRAND (Louis-Edmond),"À propos de la note Parasitisme intestinal en Cochinchine de F. Noc (Bull Soc Pathol Exot, 1915, 8, 208-217).",245,1915,8
BSPE-8-248,"BOQUET (A.), NÈGRE (L.)",Sur l’évolution du parasite de la lymphangite épizootique chez le cheval.,248,1915,8
BSPE-8-250,"SERGENT (EDM.), POUJOL (J.)",L’infection tuberculeuse chez les indigènes de la région d’Aïn-Bessem (Tell algérois).,250,1915,8
BSPE-8-252,"MATHIS (C.), BAUJEAN (R.)",La réaction de Wassermann dans la lèpre.,252,1915,8
BSPE-8-258,"MATHIS (C.), HEYMANN (P.)",La réaction de Wassermann dans le paludisme.,258,1915,8
BSPE-8-259,"JEANSELME (E.), VERNES (A.)",Réaction de Wassermann et réaction d’Eitner chez les syphilitiques et les lépreux.,259,1915,8
BSPE-8-261,"DUBOIS (A.), VAN DEN BRANDEN (F.)",La réaction de Boveri dans la trypanosomiase humaine.,261,1915,8
BSPE-8-266,"LAVERAN (Alphonse), FRANCHINI (G.)",Au sujet d’un Herpetomonas de Ctenopsylla musculi et de sa culture.,266,1915,8
BSPE-8-270,"RAILLIET (A.), HENRY (A.)","Sur les Nématodes du genre Goezia, Zeder. ",270,1915,8
BSPE-8-275,RODHAIN (J.),Note sur la ponte des Œstrides des genres Gyrostigma et Cobboldia.,275,1915,8
BSPE-8-279,NICOLLE (CHARLES),Le rôle des moustiques dans la transmission du paludisme suspecté en 1774.,279,1915,8
BSPE-8-280,LEGENDRE (J.),Destruction des poux de corps par le crésyl et le brossage.,280,1915,8
BSPE-8-284,LAVERAN (Alphonse),Leishmaniose américaine de la peau et des muqueuses.,284,1915,8
BSPE-8-301,"RINGENBACH (J.), GUYOMARC’H","Notes de géographie médicale de la section française de la Mission de délimitation Afrique équa- toriale française-Cameroun en 1912-1913.Maladies du tube digestif – Maladies cutanées – Appareils locomoteur, circulatoire, nerveux, génito-urinaire – Affections des organes des sens – Intoxications – Envenimations – Affections chirurgicales.",301,1915,8
BSPE-8-314,DELANOË (P.),Des variations du pouvoir infectieux et de la virulence de Trypanosoma dimorphon L. et M.(3e note),314,1915,8
BSPE-8-332,"VAN DEN BRANDEN (F.), DUBOIS (A.)","L’amibiase et son traitement par l’émétine à l’hôpital des Noirs de Léopoldville, Congo Belge. ",332,1915,8
BSPE-8-339,VAN SACEGHEM (R.),Expériences sur le traitement des trypanoso- miases animales.,339,1915,8
BSPE-8-354,VAN SACEGHEM (R.),Dermatose contagieuse (Impétigo contagieux).,354,1915,8
BSPE-8-359,MESNIL (F.),Dermatose contagieuse (Impétigo contagieux). (Discussion),359,1915,8
BSPE-8-360,VAN SACEGHEM (R.),Étude sur une épizootie parmi les gorets de la station d’élevage de Zambi.,360,1915,8
BSPE-8-362,VAN SACEGHEM (R.),Observations sur la Dermite granuleuse.,362,1915,8
BSPE-8-363,LAVERAN (Alphonse),Nouvelle contribution à l’étude des infections expérimentales de la souris par la Leishmania tropica. ,363,1915,8
BSPE-8-369,RODHAIN (J.),Herpetomonas parasites de larves d’Œstrides cavicoles.,369,1915,8
BSPE-8-372,AUBERT (P.),Sur deux cas de trypanosomiase observée chez des Européens.,372,1915,8
BSPE-8-378,"SERGENT (EDM.), FOLEY (H.)","Destruction par l’essence d’Eucalyptus des poux de corps, agents transmetteurs de la fièvre récurren- te et du typhus exanthématique.",378,1915,8
BSPE-8-382,LAVERAN (Alphonse),Leishmaniose américaine de la peau et des muqueuses.,382,1915,8
BSPE-8-397,BRUMPT (Emile),Cycle évolutif des Opalines.,397,1915,8
BSPE-8-404,"LAFONT (A.), DUPONT (V.), HECKENROTH (F.)",Affections oculaires rencontrées en A.O.F. et essais de traitement par les sérums thérapeutiques seuls ou associés aux injections intraveineuses de ludyl et de galyl.,404,1915,8
BSPE-8-415,MORAX (V.),Affections oculaires rencontrées en A.O.F. et essais de traitement par les sérums thérapeutiquesseuls ou associés aux injections intraveineuses de ludyl et de galyl. (Discussion),415,1915,8
BSPE-8-422,NICOLAS (CH.),À propos de la peste en Nouvelle-Calédonie.,422,1915,8
BSPE-8-424,DUJARDIN-BEAUMETZ (E.),À propos de la peste en Nouvelle-Calédonie. (Discussion).,424,1915,8
BSPE-8-425,PARROT (L.),L’infection tuberculeuse dans la région de Gambetta (Hauts-Plateaux Constantinois). ,425,1915,8
BSPE-8-429,LAVERAN (Alphonse),Sur une culture de Leishmania donovani souillée par un champignon.,429,1915,8
BSPE-8-430,YAKIMOFF (W.L.),De la période d’incubation chez les animaux infectés par les Leishmania.,430,1915,8
BSPE-8-431,YAKIMOFF (W.L.),À propos du Trypanosoma wrublewskyi. ,431,1915,8
BSPE-8-433,"SERGENT (EDM.), LHÉRITIER (A.), BELLEVAL (G.)","Sur le Trypanosoma marocanum, n. sp., agent d’une épizootie équine à Casablanca en 1911. ",433,1915,8
BSPE-8-438,LANFRANCHI (Alessandro),Sur le passage des trypanosomes dans le lait.,438,1915,8
BSPE-8-442,LAVERAN (Alphonse),"Au sujet d’un Trypanosoma gambiense qui, conservé depuis 12 ans chez des animaux, est resté résistant au sérum humain.",442,1915,8
BSPE-8-446,"RAILLIET (A.), HENRY (A.)","Sur les Nématodes du genre Camallanus Raill. et Henry, 1915 (Cucullanus Auct., non Müller, 1777). ",446,1915,8
BSPE-8-452,"RODHAIN (J.), BEQUAERT (J.)",Sur quelques Œstrides du Congo. (communication préliminaire).,452,1915,8
BSPE-8-459,BEQUAERT (J.),Sur quelques Auchméromyies du Congo.,459,1915,8
BSPE-8-461,ROUBAUD (É.),Sur quelques Auchméromyies du Congo. (Discussion).,461,1915,8
BSPE-8-462,"BOUET (G.), ROUBAUD (É.)",Nouvelles observations sur les Chéromyies de l’Afrique Occidentale.,462,1915,8
BSPE-8-463,BEQUAERT (J.),Notes sur la dispersion des Glossines au Congo belge.,463,1915,8
BSPE-8-466,ROUBAUD (É.),Notes sur la dispersion des Glossines au Congo belge. (Discussion),466,1915,8
BSPE-8-467,SERGENT (EDM.),Hypothèse émise en 1821 sur la nature infec- tieuse de la fièvre jaune et sur sa transmission par les insectes.,467,1915,8
BSPE-8-470,LEGROUX (R.),Sur la destruction des poux.,470,1915,8
BSPE-8-474,YAKIMOFF (W.L.),Contribution à l’étude des leishmanioses de l’homme et du chien dans le Turkestan russe. ,474,1915,8
BSPE-8-503,"FIORI (C.), DELANOË (M.), DELANOË (MME)",Sur un cas de trypanosomiase constaté chez un cheval à Mazagan.,503,1915,8
BSPE-8-515,"RINGENBACH (J.), GUYOMARC’H",Notes de géographie médicale de la section française de la Mission de délimitation Afrique équa- toriale française – Cameroun en 1912-1913. Maladie du sommeil.,515,1915,8
BSPE-8-547,"JOYEUX (CH.), DALLE (M.)",Notes sur l’état sanitaire dans un camp de pri- sonniers en Allemagne.,547,1915,8
BSPE-8-557,"LAFONT (A.), DUPONT (V.)","À propos de l’article Affections oculaires ren- contrées en A. O. F. et essais de traitement par les sérums thérapeutiques seuls ou associés aux injec- tions intraveineuses de ludyl et de galyl. (Bull Soc Pathol Exot, 1915, 8, 404-414)",557,1915,8
BSPE-8-566,BARTET (A.),Contribution à l’étude des méningites suppu- rées observées chez les noirs.,566,1915,8
BSPE-8-570,BIJON (R.),Note sur un cas d’aïnhum.,570,1915,8
BSPE-8-570,VAN DEN BRANDEN (F.),Réaction méningée de la syphilis chez un Noir du Congo.,570,1915,8
BSPE-8-571,ESCOMEL (E.),Sur un nouveau cas d’actinomycose au Pérou.,571,1915,8
BSPE-8-573,ESCOMEL (E.),À propos d’un phénomène biologique de l’ami- be dysentérique.,573,1915,8
BSPE-8-574,MESNIL (F.),À propos du flagellé nouveau décrit par MM. DERRIEU et RAYNAUD (Pentatrichomonas = Hexamastix D. et R. nec Alexeieff).,574,1915,8
BSPE-8-576,LAVERAN (Alphonse),Au sujet des trypanosomiases équines du Maroc.,576,1915,8
BSPE-8-578,AUBERT (P.),Grossesse et trypanosomiase.,578,1915,8
BSPE-8-582,VAN DEN BRANDEN (F.),"Le sel sodique du Salvarsan cuprique dans le traitement de la trypanose humaine, le pian et la syphilis.",582,1915,8
BSPE-8-587,"RODHAIN (J.), HOUSSIAU (J.)",Dermatite vésiculeuse saisonnière produite par un coléoptère.,587,1915,8
BSPE-8-591,"ROUBAUD (É.), BEQUAERT (J.)",Dermatite vésiculeuse saisonnière produite par un coléoptère. (Discussion),591,1915,8
BSPE-8-591,"RODHAIN (J.), VILLENEUVE (J.)","Passeromyia, genre nouveau des Anthomyidae (Dipt.) à larve hématophage parasite des jeunes oiseaux.",591,1915,8
BSPE-8-593,BEQUAERT (J.),Note rectificative concernant les Auchméromyies du Congo. ,593,1915,8
BSPE-8-594,"ANFREVILLE (Leon, d’)",Note historique à propos des moustiques agents de transmission des maladies. ,594,1915,8
BSPE-8-595,"ANFREVILLE (Leon, d’)",Les hémorragies au Maroc.,595,1915,8
BSPE-8-597,BIJON (R.),Étude expérimentale chez l’homme de l’influence de la quinine dans la pathogénie de la fièvre bilieuse hémoglobinurique.,597,1915,8
BSPE-8-603,MARCHOUX (Emile),Étude expérimentale chez l’homme de l’in- fluence de la quinine dans la pathogénie de la fièvre bilieuse hémoglobinurique. (Discussion) ,603,1915,8
BSPE-8-604,BOUILLIEZ (M.),Les bilharzioses dans le Moyen-Chari (territoire du Tchad). Recherches expérimentales.,604,1915,8
BSPE-8-611,EMILY (J.),Adénites tropicales.,611,1915,8
BSPE-8-623,JOUENNE,Un cas de mycétome à grains rouges.,623,1915,8
BSPE-8-624,HECKENROTH (F.),Au sujets des grains rouges d’un mycétome.,624,1915,8
BSPE-8-629,D’HÉRELLE (F.),La campagne contre les sauterelles en Tunisie en 1915.,629,1915,8
BSPE-8-634,"BÉGUET (M.). MUSSO (L.), SERGENT (ÉT.)",Troisième campagne contre Acridiens (Schistocerca peregrina Ol.) en Algérie au moyen du Coccobacillus acridiorum d’Hérelle.,634,1915,8
BSPE-8-638,"VELU (H.), BOUIN (A.)","Essais de destruction de Schistocerca peregrina Olivier, au Maroc, par l’emploi des cultures micro- biennes (Coccobacillus acridiorum d’Hérelle).",638,1915,8
BSPE-8-641,"YAKIMOFF (W.-L.), DEMIDOFF (A.-P.)",Choléra et dysenterie amibienne.,641,1915,8
BSPE-8-643,"VELU (H.), EYRAUD (A.)","Observations sur diverses formes de piroplas- mes, rencontrées sur des bovins indigènes de la Chaouïa.",643,1915,8
BSPE-8-646,VELU (H.),La trypanosomiase des chevaux du Maroc. (étude clinique).,646,1915,8
BSPE-8-650,"SERGENT(EDM.),SERGENT(ÉT.), LHÉRITIER (A.), BÉGUET (M.)",Comparaison entre le Trypanosoma soudanense et le Trypanosoma berberum.,650,1915,8
BSPE-8-653,"SERGENT (EDM.), LHÉRITIER (A.)",Longue incubation ou latence d’infections à trypanosomes chez des chiens inoculés avec des virus provenant de chèvres.,653,1915,8
BSPE-8-654,LAVERAN (Alphonse),Longue incubation ou latence d’infections à trypanosomes chez des chiens inoculés avec des virus provenant de chèvres. (Discussion),654,1915,8
BSPE-8-655,LECOMTE (A.),Les kystes à Filaires (Onchocerca volvulus) au Soudan Français.,655,1915,8
BSPE-8-656,JOYEUX (CH.),Sur quelques Arthropodes récoltés en Haute- Guinée française.,656,1915,8
BSPE-8-660,LAFONT (A.),Une épidémie de peste humaine à Dakar (avril 1914 – février 1915).,660,1915,8
BSPE-8-663,LAVERAN (Alphonse),Nouvelle contribution à l’étude des infections expérimentales de la souris par la Leishmania tropica.  un cas d’infection de la gerbille.,663,1915,8
BSPE-8-687,"RODHAIN (J.), BEQUAERT (J.)",Sur quelques Œstrides du Congo. (2e communication préliminaire). ,687,1915,8
BSPE-8-695,"RAILLIET (A.), HENRY (A.)",Le parasite de la dermite granuleuse des Équidés.,695,1915,8
BSPE-8-712,CARINI (A.),Sur un cas blastomycose péritonéale à Coccidioides immitis.,712,1915,8
BSPE-8-715,CARINI (A.),Onyxis ulcéreux phagédénique.,715,1915,8
BSPE-8-720,DENIER (A.),La dysenterie bacillaire à Saïgon.,720,1915,8
BSPE-8-726,RODHAIN (J.),"Quelques hématozoaires de petits mammifères de l’Uele (Ouellé), Congo belge.",726,1915,8
BSPE-8-730,PHISALIX (M.),Les propriétés vaccinantes de la sécrétion muqueuse des Batraciens contre le virus rabique sont indépendantes de celles qu’elle possède contre sa propre action et contre celle du venin de Vipère aspic.,730,1915,8
BSPE-8-732,"ANFREVILLE (Leon, d’)",La fièvre jaune et le Maroc.,732,1915,8
BSPE-8-734,RODHAIN (J.),Quelques aspects de la pathologie indigène dans l’Ouellé.,734,1915,8
BSPE-8-745,LAVERAN (Alphonse),"L’infection par Trypanosoma gambiense chez un maki, un renard, un raton, deux loirs, un meriones et deux gerbilles.",745,1915,8
BSPE-8-752,GREGGIO (Père G.),La trypanose humaine et la natalité infantile dans la région de Kisantu (Moyen-Congo belge). Influence du traitement atoxylé.,752,1915,8
BSPE-8-765,"RODHAIN (J.), BEQUAERT (J.)",Sur quelques Œstrides du Congo. (3e communication préliminaire).,765,1915,8
BSPE-9-1,LAVERAN (Alphonse),Allocution du Président.,1,1916,9
BSPE-9-7,COMMES (CH.),Pneumococcie à métastases pulmonaires et extrapulmonaires chez un tirailleur sénégalais.,7,1916,9
BSPE-9-10,ARAVANDINOS (A.),Contribution à l’étude de l’historique de la leishmaniose interne.,10,1916,9
BSPE-9-13,VAN DEN BRANDEN (F.),"Valeur moyenne de la durée de stérilisation sanguine chez les trypanosomés par une dose de salvarsan, neosalvarsan, salvarsan cuprique et sel sodique du salvarsan cuprique.",13,1916,9
BSPE-9-15,NOC (F.),Parasitisme intestinal en Cochinchine (nouvelle contribution à l’étude des dysenteries indo-chinoises). ,15,1916,9
BSPE-9-21,ESCOMEL (E.),La blastomycose humaine au Pérou et en Bolivie.,21,1916,9
BSPE-9-38,RODHAIN (J.),La maladie du sommeil dans l’OuelIé (Congo belge) à la fin de 1914.,38,1916,9
BSPE-9-73,BRIDRE (J.),À propos du procès-verbal – Présentation 73 Sur le traitement des blastomycoses.,73,1916,9
BSPE-9-74,LAVERAN (Alphonse),Au sujet de l’historique de la leishmaniose viscé- rale.,74,1916,9
BSPE-9-75,LAVERAN (Alphonse),Au sujet de l’historique de la leishmaniose viscé- rale.,75,1916,9
BSPE-9-79,"MARIN(), HENRY (A.)",Le charbon bactéridien dans la région de Constantine.,79,1916,9
BSPE-9-81,"MESNIL (F.), BLANCHARD (M.)",Sensibilité au sérum humain normal de Trypanosomes d’origine humaine.,81,1916,9
BSPE-9-86,"NICOLLE (CHARLES), GOBERT (E.)",Seconde enquête sur les chèvres laitières de Tunis au sujet de la fièvre méditerranéenne.,86,1916,9
BSPE-9-95,RODHAIN (J.),Note sur les trypanoses et les piroplasmoses des grands animaux de l’Ouellé.,95,1916,9
BSPE-9-109,LAVERAN (Alphonse),Diminution de virulence chez les trypanosomes ayant subi un grand nombre de passages par ani- maux de même espèce.,109,1916,9
