	article_id	article_auteur	article_detail	article_titre	revue_annee	revue_numero	article_page
2570	AHMC-20-290	M	 le Dr Talbot	 L'institut ophtalmologique Albert-Sarraut à Hué, en 1921.	1922	20	290
2571	AHMC-20-301	M. le Dr E	 Vallet	Épidémie de diphtérie à Yunnanfou (1921).	1922	20	301
2572	AHMC-20-308	M	 le Dr Allain	La seconde épidémie de peste de Tananarive (Novembre 1921-Février 1922).	1922	20	308
2573	AHMC-20-309	M. le Dr Allain	 Formes de la maladie	 La seconde épidémie de peste de Tananarive (Novembre 1921-Février 1922).	1922	20	309
2585	AHMC-20-334	M	 le Dr Boyé	 L'emploi du sérum anti-venimeux de calmette dans le traitement de l'hémoglobinurie de la fièvre bilieuse hémoglobinurique.	1922	20	334
2586	AHMC-20-341	M. A	 Cheyssial	Expérimentation de la méthode de d'Hérelle en Guinée Française pour la destruction des acridiens.	1922	20	341
2587	AHMC-20-347	M	 le Dr Gautier	 Considérations générales sur la morbidité et la mortalité des européens et des indigènes au Dahomey, pendant l'année 1921 (Extrait du rapport annuel).	1922	20	347
2588	AHMC-20-361	M. le Dr Huot	 I Gabon	 Valeur physique du recrutement indigène dans les colonies du Gabon, du Moyen-Congo, de l'Oubangui-Chari et dans les territoires du Tchad.	1922	20	361
2593	AHMC-20-385	M	 le Dr Dupuy	Documents cliniques. Accidents consécutifs à des injections intraveineuses de novarsénobenzol.	1922	20	385
2594	AHMC-20-391	Borland Mc Vail (J	)	Le tetrachlorure de carbone dans l'helminthiase.	1922	20	391
2595	AHMC-20-392	Mayer (M	)	"Règles pour l'emploi du ""Bayer 205"" dans la trypanosomiase."	1922	20	392
2596	AHMC-20-394	Mayer (M.) et Zeiss (H	)	"Activité du sérum des lapins traités par le ""Bayer 205""."	1922	20	394
2597	AHMC-20-395	Mayer (M	)	"Traitement par la bouche et prophylaxie de la trypanosomiase par le ""Bayer 205""."	1922	20	395
2598	AHMC-20-396	Cragg (F. W	)	La distribution géographique des puces du rat envisagée comme facteur de l'épidémiologie de la peste dans l'Inde.	1922	20	396
2599	AHMC-20-398	Brug (S. L	)	Envoi de matières pour l'examen des protozoaires de l'intestin.	1922	20	398
2600	AHMC-20-399	Macfie (J. W. S	)	Action des solutions salines et de l'eau de mer sur stegomyia fasciata.	1922	20	399
2601	AHMC-20-401	Boeck (W. C	)	Fixation du degré de température tuant les protozoaires enkystés de l'intestin de l'homme.	1922	20	401
2603	AHMC-21-5	M. le Dr Huot	 I Historique	 La prophylaxie de la maladie du sommeil dans la région de Doumé (territoires du Cameroun), octobre 1920 - juin 1922.	1923	21	5
2609	AHMC-21-42	M. le Dr Houillon et M	 le Dr Bauvallet	Rapport sur l'épidémie de fièvre jaune à Grand-Bassam (18 août au 8 septembre 1922).	1923	21	42
2610	AHMC-21-52	M	 le Dr Léon Collin	Rapport sur le trachome à Madagascar.	1923	21	52
2611	AHMC-21-61	M	 le Dr Audibert	 Les maladies endémo-épidémiques observées en Indochine pendant l'année 1921 (extrait du rapport annuel).	1923	21	61
2612	AHMC-21-75	M	 le Dr Robineau	L'administration du néosalvarsan chez les enfants par la voie rectale.	1923	21	75
2613	AHMC-21-77	M	 le Dr Judet de la Combe	 Note sur la fièvre typhoïde et la vaccination antityphoïdique chez les tirailleurs sénégalais en Algérie.	1923	21	77
2614	AHMC-21-81	M	 le Dr Bernard (Noël)	Rapport sur le fonctionnement des divers services de l'Institut Pasteur de Saigon en 1921 (extraits).	1923	21	81
2615	AHMC-21-92	M	 le Dr Gilbert-Desvallons	Document cliniques. Accidents suivis de mort, consécutifs à des injections intraveineuses de novarsénobenzol.	1923	21	92
2616	AHMC-21-94			Variétés. Luchon, station sulfureuse de moyenne montagne pour coloniaux	1923	21	94
2617	AHMC-21-96			Premier congrès de médecine tropicale de l'Afrique occidentale	1923	21	96
2618	AHMC-21-98	la main de l'homme		Foyers de malaria créés	1923	21	98
2619	AHMC-21-99	Macgregor et Frew		Traitement de la dysenterie amibienne par l'alcresta et l'émétine.	1923	21	99
2620	AHMC-21-100	James Hasson (d'Alexandrie)		Traitement de la lèpre tubéreuse par l'amino-arséno-phénol (132).	1923	21	100
2621	AHMC-21-101	Dr Noël		Traitement de la lèpre par les sels de terres rares.	1923	21	101
2622	AHMC-21-102	les éthers éthyliques de l'huile de chaulmoogra		Traitement de la lèpre	1923	21	102
2623	AHMC-21-104	Zuelzer		Spirochètes vivant en liberté dans l'eau producteurs de maladies.	1923	21	104
2624	AHMC-21-106			Note au sujet de corps observés chez Cimex rotundatus, provenant d'une région infectée de kala-azar, dans l'Assam	1923	21	106
2625	AHMC-21-107	Mollow		Un cas de kala-azar traité par le «Bayer 205».	1923	21	107
2626	AHMC-21-108	P.-R	 Awati	Un coup d'oeil sur les insectes piqueurs de l'Assam ayant des rapports avec le kala-azar.	1923	21	108
2627	AHMC-21-109	H	 Marrian Perry	Quelques considérations concernant : la présence des «Leishmania» dans les tissus de l'intestin dans le kala-azar de l'Inde, les modifications pathologiques qui en sont la conséquence, ainsi que l'importance éventuelle de cette localisation.	1923	21	109
2628	AHMC-21-121	M	 Talbot	Index et pathologie du trachome en Annam.	1923	21	121
2629	AHMC-21-122	M. L	 Collin	Guide d'ophtalmologie à l'usage des médecins indigènes.	1923	21	122
2630	AHMC-21-123	E	 Brumpt	Précis de parasitologie, 3e édition.	1923	21	123
2631	AHMC-21-124	les Drs H	 Violle	Manuel de législation sanitaire française.	1923	21	124
2633	AHMC-21-133	M. le Dr R. Le Dentu	 I État sanitaire général des indigènes	 L'état sanitaire de la population indigène et le fonctionnement du service de l'assistance médicale dans la colonie de la Haute-Volta pendant l'année 1922.	1923	21	133
2638	AHMC-21-153	M. le Dr C	 Mathis	Considérations générales sur la morbidité et la mortalité au Cambodge pendant l'année 1921.	1923	21	153
2639	AHMC-21-163	M. le Dr N. -L	 Huot	Rôle capital des conditions d'existence de l'indigène de la forêt équatoriale et, en premier lieu, du facteur alimentaire, dans les variations de gravité de l'endémie trypanique.	1923	21	163
2640	AHMC-21-167	M	 le Dr Georges Lambert	 Sur l'équilibre manganèse-caféine dans le théier.	1923	21	167
2641	AHMC-21-170	M	 le Dr Pierrat	La lutte contre la syphilis sur le territoire de Kouang-Tchéou-Wan.	1923	21	170
2642	AHMC-21-173	M. le Dr Allain et M	 le Dr Augagneur	 La lutte antivénérienne à Madagascar pendant l'année 1922.	1923	21	173
2643	AHMC-21-174	M	 le Dr Meslin	Considérations générales sur la morbidité et la mortalité en Annam pendant l'année 1921.	1923	21	174
2644	AHMC-21-182	M	 le Dr Georgelin	Note au sujet de deux cas de pseudo-myiase rampante creeping disease-myiase linéaire, larbisch du Sénégal.	1923	21	182
2645	AHMC-21-186	M. le Dr Cachin	 I Marche générale de l'épidémie de peste	La peste dans la province de Tananarive en 1922 et 1923(1).	1923	21	186
2646	AHMC-21-188	M. le Dr Cachin. I Marche générale de l'épidémie de peste	 II Étude clinique	 La peste dans la province de Tananarive en 1922 et 1923(1).	1923	21	188
2649	AHMC-21-204	M	 le Dr Millous	Erythèmes au cours du choléra. Par M. Dong-Ngoc-Dieu. Et	1923	21	204
2650	AHMC-21-209	M	 le Dr Georgelin	Maladies endémiques et endémo-épidémiques constatées au Gabon pendant l'année 1921-1922.	1923	21	209
2651	AHMC-21-215			Utilisation des comprimés de quinine aux colonies	1923	21	215
2652	AHMC-21-216	M	 le Dr Gascougnolle	Clinique d'Outre-Mer. Un cas d'occlusion intestinale consécutif à une hernie étranglée sans contenu intestinal ni épiploïque.	1923	21	216
2653	AHMC-21-228			Variétés. Congrès international de médecine et de pharmacie militaires	1923	21	228
2654	AHMC-21-229			Société de médecine et d'hygiène coloniale de Marseille	1923	21	229
2655	AHMC-21-231	M	 le Dr Casabianca	Le suicide chez la femme chinoise.	1923	21	231
2656	AHMC-21-232			Les sels de bismuth dans la syphilis	1923	21	232
2657	AHMC-21-233	Hatori (Juro)		La fièvre fluviatile du Japon (Tsutsugamushi-Disease) à Formose.	1923	21	233
2658	AHMC-21-234	Swellengrebel (N	)	Doit-on attribuer un rôle moins important au rat dans l'épidémiologie de la peste ?	1923	21	234
2659	AHMC-21-235	Gow (Archibald)		Apparition de la fièvre ondulante dans l'Afrique du Sud.	1923	21	235
2660	AHMC-21-236	Rebagliati (Raul)		La fièvre de Malte au Pérou.	1923	21	236
2661	AHMC-21-237	Connel (R. E. W	)	Un cas de fièvre bilieuse hémoglobinurique, compliqué d'hémorragie rétinienne.	1923	21	237
2662	AHMC-21-239	Haworth (W. E	)	Découverte d'un nouveau gîte à moustiques.	1923	21	239
2663	AHMC-21-240	Marcucci Delgado		Traitement par la méthode d'Escomel, de l'infection par Trichomonas chez les enfants.	1923	21	240
2664	AHMC-21-241	Comperto (H. C	)	Recherches au sujet de l'influence de l'usage de chaussures sur le nombre des porteurs d'ankylostomes.	1923	21	241
2665	AHMC-21-242	Morales Macedo (Carlos)		Le premier cas de granulome vénérien observé au Pérou.	1923	21	242
2666	AHMC-21-243	Onorato (Raffaele)		Le granulome ulcéreux des parties génitales en Tripolitaine.	1923	21	243
2667	AHMC-21-245	F	 de Lapersonne	Manuel de neurologie oculaire (2e édition).	1923	21	245
2668	AHMC-21-246			L'Infirmière Française	1923	21	246
2669	AHMC-21-247			Annales de Parasitologie humaine et comparée	1923	21	247
2671	AHMC-21-257	M. le Dr Baujean	 Introduction et généralités	 L'Alastrim. Épidémie observée en 1922-1923 à la Martinique. Par M. le Dr Arnould et	1923	21	257
2673	AHMC-21-263	M. le Dr Baujean. Morbidité. Mortalité	 Alastrim et vaccination	 L'Alastrim. Épidémie observée en 1922-1923 à la Martinique. Par M. le Dr Arnould. Et	1923	21	263
2681	AHMC-21-282	M	 le Dr Bouffard	 Le Paludisme en Émyrne. Étude prophylactique et thérapeutique.	1923	21	282
2687	AHMC-21-323	M. le Dr Clouard. A	 Tenue sanitaire des éléments indigènes dans les corps actifs	Note au sujet de l'état sanitaire des contingents indigènes du corps d'armée colonial pendant l'année 1922.	1923	21	323
2688	AHMC-21-331	M. le Dr Clouard. B	 Étude comparative de la morbidité entre les différentes races	 Note au sujet de l'état sanitaire des contingents indigènes du corps d'armée colonial pendant l'année 1922.	1923	21	331
2689	AHMC-21-334	les éléments indigènes	 Coefficient d'usure des différentes races	 Note au sujet de l'état sanitaire des contingents indigènes du corps d'armée colonial pendant l'année 1922. Par M. le Dr Clouard. B. Étude comparative de la morbidité entre les différentes races. C. Importance et causes du déchet fourni	1923	21	334
2690	AHMC-21-338	M	 le Dr Normet	Les traitements pratiques. La dysenterie amibienne.	1923	21	338
2691	AHMC-21-345	M	 le Dr Mouillac	Le service médical dans les postes consulaires de Chine en 1921. Poste consulaire de Yunnanfou.	1923	21	345
2692	AHMC-21-348	M	 le Dr Tardieu	Poste consulaire de Mongtseu.	1923	21	348
2693	AHMC-21-351	M	 le Dr Esserteau	Poste consulaire de Hoi-How.	1923	21	351
2694	AHMC-21-353	M	 le Dr Casabianca	Poste consulaire de Canton.	1923	21	353
2695	AHMC-21-356	M	 le Dr Chatenay	 Documents cliniques. Note sur un cas de mort survenue à la suite d'une injection de 914.	1923	21	356
2696	AHMC-21-358	M	 le Dr Duga	Un kyste sous-hépatique dû à fasciola hepatica.	1923	21	358
2697	AHMC-21-360	M	 le Dr Duga	 Documents cliniques. Un curieux cas de dépigmentation généralisée chez un indigène de Tshamba circonscription de Garoua (Cameroun).	1923	21	360
2698	AHMC-21-369	Clarke (J. T	)	Traitement de l'érythro-mélalgie tropicale (Burning pain in the feet) par les injections d'antimoine.	1923	21	369
2699	AHMC-21-371	Koino (S	)	Infection expérimentale de l'homme par des ascarides.	1923	21	371
2700	AHMC-21-372	Tochihara (Isamu) et Takagi (Shyozo)		Déplacements de larves d'ascarides dans le corps de l'animal.	1923	21	372
2701	AHMC-21-373	Lundsgaard		Le néosalvarsan a-t-il une action contre le ténia ?	1923	21	373
2702	AHMC-21-374	Lambert (S. M	)	Le traitement de l'ankylostomose par le tétrachlorure de carbone.	1923	21	374
2703	AHMC-21-375	Leach et Hampton		Le naphtol ß dans le traitement de l'ankylostomose.	1923	21	375
2704	AHMC-21-376	Fülleborn (F	)	Recherche des oeufs de «Shistosoma Mansoni» dans les matières fécales.	1923	21	376
2705	AHMC-21-377	Libby (W. E	)	Le tartrate d'antimoine dans la bilharziose ; note préliminaire.	1923	21	377
2706	AHMC-21-378	Phease (R. N	)	Efficacité du traitement de la bilharziose par les injections intraveineuses de tartrate d'antimoine.	1923	21	378
2707	AHMC-21-379	Matta (Cagliari)		Le bismuth dans le traitement de la lèpre.	1923	21	379
2708	AHMC-21-381	Lasnet		Les oeuvres françaises de médecine sociale en Rhénanie.	1923	21	381
2709	AHMC-21-382	R	 Saboureau	Entretiens dermatologiques (nouvelle série, 2e volume).	1923	21	382
2711	AHMC-22-5	M	 le Dr Heckenro	 L'Afrique occidentale française au congrès de médecine tropicale de Saint-Paul-de-Loanda (Juillet 1923). I. Organisation générale du congrès de Saint-Paul-de-Loanda et propositions en vue de la préparation du congrès de Dakar (1927).	1924	22	5
2717	AHMC-22-26	M	 le Dr Marcel Léger	 L'Afrique occidentale française au congrès de médecine tropicale de Saint-Paul-de-Loanda (Juillet 1923). II. Compte rendu général du congrès	1924	22	26
2718	AHMC-22-36	M	 le Dr Nogue	 L'Afrique occidentale française au congrès de médecine tropicale de Saint-Paul-de-Loanda (Juillet 1923). II. Compte rendu général du congrès par M. le Dr Marcel Léger. III. Résumé des communications ayant trait à l'étiologie et à la thérapeutique des principales maladies observées en Afrique Occidentale.	1924	22	36
2719	AHMC-22-38	M. le Dr Nogue	 Les organisations sanitaires	 L'Afrique occidentale française au congrès de médecine tropicale de Saint-Paul-de-Loanda (Juillet 1923). III. Résumé des communications ayant trait à l'étiologie et à la thérapeutique des principales maladies observées en Afrique Occidentale.	1924	22	38
2720	AHMC-22-52			 L'Afrique occidentale française au congrès de médecine tropicale de Saint-Paul-de-Loanda (Juillet 1923). Les maladies de l'Ouest-Africain. Maladie du sommeil	1924	22	52
2721	AHMC-22-59			 L'Afrique occidentale française au congrès de médecine tropicale de Saint-Paul-de-Loanda (Juillet 1923). Les maladies de l'Ouest-Africain. Maladie du sommeil. Trypanosomiases animales. Fièvre récurrente	1924	22	59
2722	AHMC-22-60			 L'Afrique occidentale française au congrès de médecine tropicale de Saint-Paul-de-Loanda (Juillet 1923). Les maladies de l'Ouest-Africain. Fièvre récurrente. Ictère épidémique à spirochètes	1924	22	60
2723	AHMC-22-62			 L'Afrique occidentale française au congrès de médecine tropicale de Saint-Paul-de-Loanda (Juillet 1923). Les maladies de l'Ouest-Africain. Ictère épidémique à spirochètes. Spirochétose bilio-hémoglobinurique	1924	22	62
2724	AHMC-22-64			 L'Afrique occidentale française au congrès de médecine tropicale de Saint-Paul-de-Loanda (Juillet 1923). Les maladies de l'Ouest-Africain. Spirochétose bilio-hémoglobinurique. Syphilis	1924	22	64
2725	AHMC-22-66			 L'Afrique occidentale française au congrès de médecine tropicale de Saint-Paul-de-Loanda (Juillet 1923). Les maladies de l'Ouest-Africain. Syphilis. Pian. Paludisme	1924	22	66
2726	AHMC-22-67			 L'Afrique occidentale française au congrès de médecine tropicale de Saint-Paul-de-Loanda (Juillet 1923). Les maladies de l'Ouest-Africain. Paludisme. Leishmaniose cutanée	1924	22	67
2727	AHMC-22-68			 L'Afrique occidentale française au congrès de médecine tropicale de Saint-Paul-de-Loanda (Juillet 1923). Les maladies de l'Ouest-Africain. Leishmaniose cutanée. Peste. Méningite cérébro-spinale	1924	22	68
2728	AHMC-22-69			 L'Afrique occidentale française au congrès de médecine tropicale de Saint-Paul-de-Loanda (Juillet 1923). Les maladies de l'Ouest-Africain. Méningite cérébro-spinale. Tuberculose humaine	1924	22	69
2729	AHMC-22-70			 L'Afrique occidentale française au congrès de médecine tropicale de Saint-Paul-de-Loanda (Juillet 1923). Les maladies de l'Ouest-Africain. Tuberculose humaine. Tuberculose animale. Lèpre. Variole	1924	22	70
2730	AHMC-22-71			 L'Afrique occidentale française au congrès de médecine tropicale de Saint-Paul-de-Loanda (Juillet 1923). Les maladies de l'Ouest-Africain. Variole. Rage. Filaire Loa	1924	22	71
2731	AHMC-22-72			 L'Afrique occidentale française au congrès de médecine tropicale de Saint-Paul-de-Loanda (Juillet 1923). Les maladies de l'Ouest-Africain. Filaire Loa. Ankylostomose	1924	22	72
2732	AHMC-22-73			 L'Afrique occidentale française au congrès de médecine tropicale de Saint-Paul-de-Loanda (Juillet 1923). Les maladies de l'Ouest-Africain. Ankylostomose. Bilharziose	1924	22	73
2733	AHMC-22-77	M	 le Dr Guillet	 Fièvre récurrente à Tiques à Brazzaville.	1924	22	77
2734	AHMC-22-81	M	 le Dr Néel	Côte française des Somalis. Considérations générales concernant la morbidité et la mortalité au cours de l'année 1923.	1924	22	81
2735	AHMC-22-90	M	 le Dr Augagneur	 Une épidémie de peste pulmonaire à Tananarive, en octobre 1923.	1924	22	90
2736	AHMC-22-100	M	 le Dr Henric	Au Togo. Le Pays. L'organisation et le fonctionnement du service de santé, du service de l'assistance et de l'hygiène.	1924	22	100
2737	AHMC-22-113	les éthers éthyliques de l'huile de chaulmoogra		 Au Togo. Le pays. L'organisation et le fonctionnement du service de santé, du service de l'assistance et de l'hygiène. Par M. le Dr Henric. Réponses de quelques colonies au référendum concernant le traitement de la lèpre	1924	22	113
