,article_id,article_auteur,article_detail,article_titre,revue_annee,revue_numero,article_page
82,AHMC-22-408,M. le Dr Pierre Millous et M, le Dr Dong-Ngoc-Dieu,Ulcères de la cornée et uncinariose.,1924,22,408
83,AHMC-22-412,M. le Dr J, Legendre, Les épingles pour la vaccination antivariolique en série.,1924,22,412
84,AHMC-22-414,M. le Dr Blanchard et M, le Dr Laigret," Documents cliniques. Deux cas de ""Larbisch"" observés sur des européens à Brazzaville.",1924,22,414
85,AHMC-22-415,M, le Dr Toubert,"Sur un cas d'éruption polymorphe consécutive aux morsures d'hirudinées, à Lai-Châu (Tonkin).",1924,22,415
86,AHMC-22-419,M. le Dr F, Clément, Documents cliniques. Neuf observations cliniques d'anesthésie générale par le chloral intra-veineux à Saint-Laurent-du-Maroni.,1924,22,419
87,AHMC-22-424,,, Revue analytique. Calmette (A.). - Le laboratoire Pasteur de Kindia,1924,22,424
88,AHMC-22-425,,,Reynaud (G.). - Les Anémies tropicales,1924,22,425
89,AHMC-22-427,,,"Wobsley, Birm, Bateman et Sydney (Ch.). Un cas d'amibiase urinaire",1924,22,427
90,AHMC-22-429,,,Schwetz (J.). Mission contre la maladie du sommeil au Kwango-Kasaï,1924,22,429
91,AHMC-22-430,,,Marchoux (E.). Action du stovarsol sur le parasitisme intestinal,1924,22,430
92,AHMC-22-431,,,Cheinisse (L.). Le tryparsamide dans le traitement de la neuro-syphilis,1924,22,431
93,AHMC-22-433,,, Revue analytique. Pearce (Louise) et Wade H. Brown. - L'état actuel de la question des recherches sur le tryparsamide,1924,22,433
94,AHMC-22-437,,, Documents officiels. I. - Organisation générale. Décret concernant le rattachement du service spécial et central de santé à l'inspection générale du service de santé des colonies. Rapport,1924,22,437
95,AHMC-22-440,,,Décret concernant les dispositions réglementaires relatives à la communication des dossiers en vue de sanctions disciplinaires,1924,22,440
96,AHMC-22-441,,,Organisation intérieure de l'inspection générale du service de santé des colonies,1924,22,441
97,AHMC-22-444,,,"Décret abrogeant, en ce qui concerne l'Afrique occidentale française, les dispositions du décret du 2 septembre 1914, éten",1924,22,444
98,AHMC-22-446,,," Documents officiels. I. - Organisation générale. Arrêté déterminant les conditions d'autorisation pour l'exhumation et le transport en France ou dans l'une de nos possessions d'outre-mer, des restes mortels des personnes décédées dans les colonies",1924,22,446
99,AHMC-22-447,,,Circu,1924,22,447
100,AHMC-22-450,,," Documents officiels. I. - Organisation générale. Circulaire du médecin inspecteur général, inspecteur général du service de santé des colonies, à MM. les directeurs et chefs du service de santé des colonies ou pays à mandat au sujet de la rédaction des an",1924,22,450
102,AHMC-22-457,,,"Instructions relatives au développement des services de médecine préventive, hy",1924,22,457
103,AHMC-22-468,,, Documents officiels. I. - Organisation générale. Notice annexe sur les mesures d'ordre général à appliquer dans la défense contre les principales causes de dépeuplement et de déchéance des races indigènes,1924,22,468
104,AHMC-22-476,,,Circulaire concernant les mesures sanitaires rel,1924,22,476
105,AHMC-22-486,,, Documents officiels. II. - Personnel,1924,22,486
0,AHMC-23-5,M. E. Rosé, 1° Définition du Nuoc-mam, I. Travaux originaux. Étude sur la fabrication et la composition chimique du Nuoc-mam.,1925,23,5
4,AHMC-23-33,M, le Dr Couvy,Organisation de la lutte contre la peste dans la commune de Tananarive(1).,1925,23,33
5,AHMC-23-34,M. le Dr Couvy. A, Lutte contre le rat, I. Travaux originaux. Organisation de la lutte contre la peste dans la commune de Tananarive(1).,1925,23,34
7,AHMC-23-47,le sérum ou le vaccin,, I. Travaux originaux. Organisation de la lutte contre la peste dans la commune de Tananarive(1). Par M. le Dr Couvy. B. Protection contre la contagion interhumaine. C. Immunisation,1925,23,47
8,AHMC-23-49,M, Zéganadane André,La puberté chez les Hindoues. Par M. le Dr P. Noël et,1925,23,49
9,AHMC-23-54,M, le Dr Jarland,"L'opium au Yunnan, ses conséquences sociales.",1925,23,54
10,AHMC-23-66,M. le Dr P, Gouzien, I. Travaux originaux. Faits épidémiologiques en Afrique occidentale française et accords sanitaires particuliers(1).,1925,23,66
11,AHMC-23-81,M, le Dr Marcel Leger,L'ankylostomiase dans les colonies françaises.,1925,23,81
12,AHMC-23-83,M. le Dr Marcel Leger. I, France africaine, I. Travaux originaux. L'ankylostomiase dans les colonies françaises.,1925,23,83
17,AHMC-23-102,M. le Dr Blanchard et M. A, Keruzoré, I. Travaux originaux. Remarque sur le formiate de quinine employé en injection.,1925,23,102
18,AHMC-23-104,M, le Dr Noël,Prophylaxie de la lèpre dans les établissements français dans l'Inde.,1925,23,104
19,AHMC-23-115,M, le Dr Baujean,Prophylaxie et traitement de la lèpre à la Martinique.,1925,23,115
21,AHMC-23-126,M, le Dr Bouffard,II. Documents cliniques et thérapeutiques. Un cas de mort survenue à la suite d'une piqûre par un serpent venimeux.,1925,23,126
22,AHMC-23-128,M, le Dr Kervrann, II. Documents cliniques et thérapeutiques. Traitement de l'ulcère tropical par l'émétique.,1925,23,128
23,AHMC-23-131,M, le Dr Laigret, II. Documents cliniques et thérapeutiques. Premiers résultats du traitement de la maladie du sommeil par le tryparsamide à l'institut Pasteur de Brazzaville. Par M. le Dr Blanchard et,1925,23,131
24,AHMC-23-135,M, le Dr Bouffard, II. Documents cliniques et thérapeutiques. Posologie du stovarsol chez les enfants.,1925,23,135
25,AHMC-23-137,,, III. Renseignements sanitaires. Bulletin épidémiologique,1925,23,137
26,AHMC-23-138,,, IV. Revue analytique et bibliographie. Comité de l'office international d'hygiène publique,1925,23,138
27,AHMC-23-142,,,Société de pathologie exotique,1925,23,142
28,AHMC-23-148,,,Société de médecine et d'hygiène coloniales de Marseille et sa filiale d'Alep (Syrie),1925,23,148
29,AHMC-23-151,,,Société de médecine et d'hygiène d'Alep (Syrie),1925,23,151
30,AHMC-23-152,,,Société de médecine et d'hygiène tropicales,1925,23,152
31,AHMC-23-155,M, le professeur Jeanselme," IV. Revue analytique et bibliographie. Nodosités juxta-articulaires, leur répartition géographique, leur nature, leur traitement.",1925,23,155
32,AHMC-23-156,,, IV. Revue analytique et bibliographie. La parasitose intestinale chez les indigènes du corps d'armée colonial,1925,23,156
33,AHMC-23-164,,,V. Documents officiels et administratifs. Décret instituant des médailles d'honneur de l'hygiène publique,1925,23,164
34,AHMC-23-165,,,Décret déterminant le modèle et le ruban de la médaille d'honneur de l'hygiène publique,1925,23,165
35,AHMC-23-167,,," V. Documents officiels et administratifs. Décret portant modification au décret du 13 novembre 1900, réglementant l'exercice de la profession de sage-femme à la Martinique",1925,23,167
36,AHMC-23-169,,,Décision ministérielle concernant l'appellation de l'hôpital colonial de Saïgon,1925,23,169
37,AHMC-23-170,,,Circulaire ministérielle concernant la désignation des médecins-chefs des hôpitaux du service général pour remplir aux colonies les fonctions de médecin surexpert en vue de l'application de la loi du 31 mars 1919 ,1925,23,170
38,AHMC-23-171,,, V. Documents officiels et administratifs. Circulaire ministérielle concernant la désignation des médecins-chefs des hôpitaux du service général pour remplir aux colonies les fonctions de médecin surexpert en vue de l'application de la loi du 31 mars 1919 ,1925,23,171
39,AHMC-23-172,,, V. Documents officiels et administratifs. Instructions ministérielles relatives au développement des services d'assistance médicale à la population française des colonies,1925,23,172
40,AHMC-23-175,,,Avis relatif aux stages volontaires que peuvent être autorisés à effectuer aux colonies et sur les théâtres d'opérations extérieurs les officiers appartenant à la réserve du corps de santé colonial et métropolitain,1925,23,175
41,AHMC-23-176,,, V. Documents officiels et administratifs. Avis relatif aux stages volontaires que peuvent être autorisés à effectuer aux colonies et sur les théâtres d'opérations extérieurs les officiers appartenant à la réserve du corps de santé colonial et métropolitain. Arrêté du gouverneur des établissements français dans l'Inde relatif à la réorganisation de l'école de médecine de Pondichéry,1925,23,176
42,AHMC-23-188,,,Arrêté du gouverneur des établissements français dans l'Inde relatif aux mesures prophylactiques à prendre contre la lèpre,1925,23,188
43,AHMC-23-191,,, V. Documents officiels et administratifs. Arrêté du gouverneur général de l'Afrique équatoriale française fixant les indemnités de fonctions allouées aux médecins des troupes coloniales chargés d'un service d'assistance médicale,1925,23,191
44,AHMC-23-192,,," V. Documents officiels et administratifs. Arrêté du gouverneur général de l'Afrique équatoriale française modifiant l'arrêté du 22 janvier 1921, fixant le recrutement, les soldes et les indemnités concernant le personnel des secteurs de prophylaxie contre la maladie du sommeil",1925,23,192
45,AHMC-23-193,,," V. Documents officiels et administratifs. Arrêté du gouverneur général de l'Afrique équatoriale française modifiant l'arrêté du 22 janvier 1921, fixant le recrutement, les soldes et les indemnités concernant le personnel des secteurs de prophylaxie contre la maladie du sommeil. VI. Mutations et nominations",1925,23,193
46,AHMC-23-201,M. L. Alexis et M. le Dr B, Menaut, I. Travaux originaux. Recherches sur le traitement de la lèpre par le Krabao.,1925,23,201
51,AHMC-23-227,M, le Dr Audibert, I. Travaux originaux. La prophylaxie et le traitement de la lèpre en Indochine.,1925,23,227
52,AHMC-23-238,M. le Dr Couvy, I Organisation générale, I. Travaux originaux. Le fonctionnement du service de défense contre le paludisme à Madagascar (1923-1924).,1925,23,238
55,AHMC-23-265,M, le Dr Marcel Leger," I. Travaux originaux. Le paludisme au Sénégal et en particulier à Dakar ; ses origines, les remèdes possibles.",1925,23,265
56,AHMC-23-279,M, le Dr Rigollet, I. Travaux originaux. Les méningites épidémiques en Afrique occidentale française.,1925,23,279
57,AHMC-23-289,M. le Dr A, Gauducheau,Comment combler le déficit alimentaire des indigènes dans les colonies françaises.,1925,23,289
58,AHMC-23-297,M, le Dr Labernadie,Note concernant les travaux poursuivis à l'institut d'hygiène et de prophylaxie de Cayenne du 1er octobre 1923 au 30 septembre 1924.,1925,23,297
59,AHMC-23-298,M. le Dr Labernadie. I, Examens de sang, I. Travaux originaux. Note concernant les travaux poursuivis à l'institut d'hygiène et de prophylaxie de Cayenne du 1er octobre 1923 au 30 septembre 1924.,1925,23,298
64,AHMC-23-315,M, le Dr Marcel Robineau,Les causes de la morbidité dans le bataillon de tirailleurs sénégalais d'Arles-sur-Rhône pendant l'hiver 1924-1925.,1925,23,315
65,AHMC-23-325,M. le Dr P, Millous, I. Travaux originaux. Utilité de la toise du ruban métrique et de la bascule pour aider à juger de l'aptitude des annamites au service militaire.,1925,23,325
66,AHMC-23-332,,,Notes sur la médecine et l'obstétrique indigènes en Afrique occidentale française,1925,23,332
67,AHMC-23-340,M, le Dr Kervrann, I. travaux originaux. L'urobilinurie dans le paludisme.,1925,23,340
68,AHMC-23-343,,, I. travaux originaux. Instruction pratique pour la lutte contre le paludisme(1),1925,23,343
69,AHMC-23-347,M. le Dr F, Legendre," II. Documents cliniques. Essai de traitement de la lèpre par ""l'éparséno"" ou préparation 132 du Dr Pomaret.",1925,23,347
70,AHMC-23-350,M, le Dr Caro,Accidents secondaires mortels de la chloroformisation chez un ancien paludéen.,1925,23,350
72,AHMC-23-354,,, IV. Revue analytique et bibliographie. Société de pathologie exotique,1925,23,354
73,AHMC-23-358,,, IV. Revue analytique et bibliographie. Société de médecine et d'hygiène coloniales de Marseille,1925,23,358
74,AHMC-23-359,,, IV. Revue analytique et bibliographie. Société de médecine et d'hygiène tropicales,1925,23,359
75,AHMC-23-361,"Pagnier (A.), Paris (M.-D.), Schrumpf-Pierron (P",), IV. Revue analytique et bibliographie. Société de médecine et d'hygiène tropicales. Action exclusive de l'arsenic (stovarsol) sur le paludisme. Par Marchoux (E.). Études cliniques sur le paludisme dans le Proche-Orient et en Europe.,1925,23,361
76,AHMC-23-365,"Pagnier (A.), Paris (M.-D.), Schrumpf-Pierron (P.)", Étude expérimentale du paludisme des oiseaux , IV. Revue analytique et bibliographie. Société de médecine et d'hygiène tropicales. Études cliniques sur le paludisme dans le Proche-Orient et en Europe.,1925,23,365
77,AHMC-23-366,"Holger Mollgaard, V. Bie, O. Chiévitz, J. Gravesen, E. Permin, K. Secher, Strandgaard, C. H", Wurtzen, IV. Revue analytique et bibliographie. Société de médecine et d'hygiène tropicales. A propos du traitement quinique à fortes doses continues dans le paludisme d'évolution. Par Luret. Chimiothérapie de la tuberculose.,1925,23,366
78,AHMC-23-368,"Meleney (H. E.), Carroll Faust (E.), Coryndon, M. C. A", Wassel," IV. Revue analytique et bibliographie. Société de médecine et d'hygiène tropicales. Chimiothérapie de la tuberculose. Par Holger Mollgaard, V. Bie, O. Chiévitz, J. Gravesen, E. Permin, K. Secher, Strandgaard, C. H. Wurtzen. La rage au Tonkin depuis l'origine de l'Institut antirabique. Par Lamoureux (A.). Étude sur le traitement intensif de la schistosomose japonaise par l'émétique.",1925,23,368
79,AHMC-23-369,Noel (Dr P,)," IV. Revue analytique et bibliographie. Société de médecine et d'hygiène tropicales. Étude sur le traitement intensif de la schistosomose japonaise par l'émétique. Par Meleney (H. E.), Carroll Faust (E.), Coryndon, M. C. A. Wassel. Études ur la fièvre jaune à La Vera-Cruz en 1920-1921. Par L. Blanc (Thomas-J.). Notes sur les noms de captifs en pays Kanouri.",1925,23,369
80,AHMC-23-370,Charbonneau,, IV. Revue analytique et bibliographie. Société de médecine et d'hygiène tropicales. Notes sur les noms de captifs en pays Kanouri. Par Noel (Dr P.). Comment se pose le problème démographique dans nos colonies ?,1925,23,370
81,AHMC-23-372,Roubaud,, IV. Revue analytique et bibliographie. Société de médecine et d'hygiène tropicales. Comment se pose le problème démographique dans nos colonies ? Par Charbonneau. Rapport sur la question de l'insuffisance alimentaire des indigènes dans les possessions françaises.,1925,23,372
82,AHMC-23-374,les élèves de l'école principale du service de santé de la marine et des colonies de Bordeaux (1923-1924),,Thèses soutenues,1925,23,374
83,AHMC-23-379,,,"V. Documents officiels et administratifs. Décret transformant la section de médecine vétérinaire annexée à l'école de médecine indigène de l'Afrique occidentale française, en école de médecine vétérinaire autonome",1925,23,379
84,AHMC-23-381,,, V. Documents officiels et administratifs. Décret instituant une section de pharmacie à l'école de médecine indigène de l'Afrique occidentale française,1925,23,381
85,AHMC-23-382,,," V. Documents officiels et administratifs. Décret permettant au gouverneur général de Madagascar et dépendances, d'interdire, à l'intérieur des zones urbaines et suburbaines les cultures pouvant être nuisibles à l'hygiène et à la santé publiques",1925,23,382
86,AHMC-23-384,,,"Décret rendant applicables aux infirmières à la solde du budget colonial, les dispositions actuellement en vigueur pour les militaires en service aux colonies",1925,23,384
87,AHMC-23-386,,, V. Documents officiels et administratifs. Circulaire du ministre des colonies portant modification aux modes des cessions dans les établissements hospitaliers du service général aux colonies,1925,23,386
88,AHMC-23-391,,,Instruction du ministre des colonies relative à l'étude hygiénique de la ration alimentaire des populations indigènes,1925,23,391
89,AHMC-23-393,,, V. Documents officiels et administratifs. Circulaire du ministre de l'intérieur relative aux transports des prélèvements destinés aux examens bactériologiques,1925,23,393
90,AHMC-23-394,,,VI. Mutations - Nominations,1925,23,394
91,AHMC-23-403,M. le Dr Brau, La maladie du sommeil au Cameroun, I. Travaux originaux. La lutte contre la maladie du sommeil au Cameroun.,1925,23,403
94,AHMC-23-445,M, le Dr Nogue," I. Travaux originaux. L'épidémie de fièvre récurrente en Afrique occidentale française, (1921-1924).",1925,23,445
103,AHMC-23-466,M, le Dr Cheneveau,Les vaccinations antipesteuses dans la province de Moramanga (Madagascar) en 1924.,1925,23,466
